date,state,deathIncrease,positiveIncrease,negativeIncrease,hospitalizedIncrease,recovered,onVentilatorCumulative,inIcuCumulative,recoveredIncrease,onVentilatorIncrease,inIcuIncrease
2020-09-09,DC,4,25,1037,0,11452.0,,,38.0,,
2020-09-10,DC,1,25,1503,0,11498.0,,,46.0,,
2020-09-11,DC,0,81,2167,0,11526.0,,,28.0,,
2020-09-12,DC,0,59,5942,0,11561.0,,,35.0,,
2020-09-13,DC,0,40,3164,0,11574.0,,,13.0,,
2020-09-14,DC,0,30,1477,0,11592.0,,,18.0,,
2020-09-15,DC,0,65,4067,0,11630.0,,,38.0,,
2020-09-16,DC,1,56,1905,0,11691.0,,,61.0,,
2020-09-17,DC,2,47,3030,0,11763.0,,,72.0,,
2020-09-18,DC,0,62,5738,0,11802.0,,,39.0,,
2020-09-19,DC,0,50,3709,0,11823.0,,,21.0,,
2020-09-20,DC,1,53,4214,0,11829.0,,,6.0,,
2020-09-21,DC,1,23,2577,0,11856.0,,,27.0,,
2020-09-22,DC,0,43,3846,0,11886.0,,,30.0,,
2020-09-23,DC,0,29,1786,0,11929.0,,,43.0,,
2020-09-24,DC,0,56,4363,0,11956.0,,,27.0,,
2020-09-25,DC,2,57,5662,0,11990.0,,,34.0,,
2020-09-26,DC,1,52,4341,0,12029.0,,,39.0,,
2020-09-27,DC,0,35,3145,0,12037.0,,,8.0,,
2020-09-28,DC,0,14,1875,0,12053.0,,,16.0,,
2020-09-29,DC,2,36,3312,0,12115.0,,,62.0,,
2020-09-30,DC,1,26,1438,0,12155.0,,,40.0,,
2020-10-01,DC,1,32,2288,0,12202.0,,,47.0,,
2020-10-02,DC,1,65,3873,0,12252.0,,,50.0,,
2020-10-03,DC,0,50,3381,0,12252.0,,,0.0,,
2020-10-04,DC,2,46,2230,0,12299.0,,,47.0,,
2020-10-05,DC,0,28,1715,0,12306.0,,,7.0,,
2020-10-06,DC,0,105,8356,0,12350.0,,,44.0,,
2020-10-07,DC,1,45,2582,0,12350.0,,,0.0,,
2020-10-08,DC,2,68,4092,0,12431.0,,,81.0,,
2020-10-09,DC,0,78,5331,0,12456.0,,,25.0,,
2020-10-10,DC,2,75,6799,0,12492.0,,,36.0,,
2020-10-11,DC,1,66,7002,0,12531.0,,,39.0,,
2020-10-12,DC,0,38,2614,0,12539.0,,,8.0,,
2020-10-13,DC,0,46,4216,0,12583.0,,,44.0,,
2020-10-14,DC,1,64,5117,0,12627.0,,,44.0,,
2020-10-15,DC,0,34,2318,0,12681.0,,,54.0,,
2020-10-16,DC,3,89,5084,0,12731.0,,,50.0,,
2020-10-17,DC,0,79,7102,0,12793.0,,,62.0,,
2020-10-18,DC,0,36,3801,0,12801.0,,,8.0,,
2020-10-19,DC,0,25,2210,0,12824.0,,,23.0,,
2020-10-20,DC,1,50,4717,0,12884.0,,,60.0,,
2020-10-21,DC,0,53,2583,0,12938.0,,,54.0,,
2020-10-22,DC,0,39,2953,0,12979.0,,,41.0,,
2020-10-23,DC,0,72,6246,0,13028.0,,,49.0,,
2020-10-24,DC,0,97,5703,0,13068.0,,,40.0,,
2020-10-25,DC,0,61,4618,0,13104.0,,,36.0,,
2020-10-26,DC,0,45,1913,0,13179.0,,,75.0,,
2020-10-27,DC,2,94,4254,0,13215.0,,,36.0,,
2020-10-28,DC,0,67,2802,0,13276.0,,,61.0,,
2020-10-29,DC,1,101,4356,0,13325.0,,,49.0,,
2020-10-30,DC,1,70,4196,0,13348.0,,,23.0,,
2020-10-31,DC,0,122,0,0,13348.0,,,0.0,,
2020-11-01,DC,0,103,10891,0,13349.0,,,1.0,,
2020-11-02,DC,1,69,2859,0,13443.0,,,94.0,,
2020-11-03,DC,0,86,5159,0,13517.0,,,74.0,,
2020-11-04,DC,0,77,3595,0,13601.0,,,84.0,,
2020-11-05,DC,3,81,3330,0,13653.0,,,52.0,,
2020-11-06,DC,2,110,5711,0,13738.0,,,85.0,,
2020-11-07,DC,2,99,4163,0,13811.0,,,73.0,,
2020-11-08,DC,0,110,4754,0,13843.0,,,32.0,,
2020-11-09,DC,1,86,3279,0,13919.0,,,76.0,,
2020-11-10,DC,2,86,2933,0,13977.0,,,58.0,,
2020-11-11,DC,0,206,5033,0,14036.0,,,59.0,,
2020-11-12,DC,0,128,4330,0,14103.0,,,67.0,,
2020-11-13,DC,0,159,5912,0,14160.0,,,57.0,,
2020-11-14,DC,1,148,5570,0,14160.0,,,0.0,,
2020-11-15,DC,2,163,5138,0,14182.0,,,22.0,,
2020-03-06,DE,0,0,0,0,,,,,,
2020-03-07,DE,0,0,0,0,,,,,,
2020-03-08,DE,0,0,0,0,,,,,,
2020-03-09,DE,0,0,5,0,,,,,,
2020-03-10,DE,0,0,2,0,,,,,,
2020-03-11,DE,0,1,0,0,,,,,,
2020-03-12,DE,0,3,6,0,,,,,,
2020-03-13,DE,0,0,7,0,,,,,,
2020-03-14,DE,0,2,6,0,,,,,,
2020-03-15,DE,0,0,0,0,,,,,,
2020-03-16,DE,0,2,0,0,,,,,,
2020-03-17,DE,0,8,0,0,,,,,,
2020-03-18,DE,0,9,0,0,,,,,,
2020-03-19,DE,0,5,0,0,,,,,,
2020-03-20,DE,0,8,0,0,,,,,,
2020-03-21,DE,0,7,0,0,,,,,,
2020-03-22,DE,0,11,0,0,,,,,,
2020-03-23,DE,0,12,0,0,,,,,,
2020-03-24,DE,1,23,0,0,,,,,,
2020-03-25,DE,1,24,0,0,,,,,,
2020-03-26,DE,1,15,0,0,4.0,,,,,
2020-03-27,DE,2,33,0,0,9.0,,,5.0,,
2020-03-28,DE,4,51,0,0,9.0,,,0.0,,
2020-03-29,DE,1,18,0,0,9.0,,,0.0,,
2020-03-30,DE,1,32,2180,0,9.0,,,0.0,,
2020-03-31,DE,1,55,1480,0,22.0,,,13.0,,
2020-04-01,DE,1,49,319,0,49.0,,,27.0,,
2020-04-02,DE,3,25,551,0,49.0,,,0.0,,
2020-04-03,DE,1,57,429,0,71.0,,,22.0,,
2020-04-04,DE,0,143,879,0,71.0,,,0.0,,
2020-04-05,DE,2,80,447,0,71.0,,,0.0,,
2020-04-06,DE,5,0,0,0,71.0,,,0.0,,
2020-04-07,DE,4,255,1307,0,144.0,,,73.0,,
2020-04-08,DE,4,0,0,0,144.0,,,0.0,,
2020-04-09,DE,2,279,1055,0,173.0,,,29.0,,
2020-04-10,DE,2,119,1732,0,177.0,,,4.0,,
2020-04-11,DE,7,153,-791,0,191.0,,,14.0,,
2020-04-12,DE,5,0,0,0,191.0,,,0.0,,
2020-04-13,DE,5,146,571,0,213.0,,,22.0,,
2020-04-14,DE,7,136,348,0,277.0,,,64.0,,
2020-04-15,DE,7,253,545,0,354.0,,,77.0,,
2020-04-16,DE,3,61,187,0,378.0,,,24.0,,
2020-04-17,DE,6,248,419,0,423.0,,,45.0,,
2020-04-18,DE,10,0,0,0,423.0,,,0.0,,
2020-04-19,DE,4,215,562,0,466.0,,,43.0,,
2020-04-20,DE,9,207,252,0,495.0,,,29.0,,
2020-04-21,DE,5,186,427,0,565.0,,,70.0,,
2020-04-22,DE,13,269,418,0,599.0,,,34.0,,
2020-04-23,DE,14,108,251,0,643.0,,,44.0,,
2020-04-24,DE,16,134,333,0,703.0,,,60.0,,
2020-04-25,DE,8,134,185,0,809.0,,,106.0,,
2020-04-26,DE,13,458,1093,0,911.0,,,102.0,,
2020-04-27,DE,13,128,239,0,996.0,,,85.0,,
2020-04-28,DE,11,413,1151,0,1096.0,,,100.0,,
2020-04-29,DE,12,80,278,0,1173.0,,,77.0,,
2020-04-30,DE,6,79,203,0,1275.0,,,102.0,,
2020-05-01,DE,12,184,581,0,1403.0,,,128.0,,
2020-05-02,DE,13,120,407,0,1546.0,,,143.0,,
2020-05-03,DE,11,170,455,0,1640.0,,,94.0,,
2020-05-04,DE,9,80,293,0,1716.0,,,76.0,,
2020-05-05,DE,11,83,487,0,1847.0,,,131.0,,
2020-05-06,DE,3,407,1381,0,2008.0,,,161.0,,
2020-05-07,DE,16,161,697,0,2110.0,,,102.0,,
2020-05-08,DE,12,172,766,0,2288.0,,,178.0,,
2020-05-09,DE,4,166,866,0,2450.0,,,162.0,,
2020-05-10,DE,11,170,1573,0,2537.0,,,87.0,,
2020-05-11,DE,12,118,771,0,2619.0,,,82.0,,
2020-05-12,DE,10,176,1187,0,2802.0,,,183.0,,
2020-05-13,DE,17,211,1251,0,2942.0,,,140.0,,
2020-05-14,DE,11,271,1833,0,3080.0,,,138.0,,
2020-05-15,DE,11,150,1271,0,3210.0,,,130.0,,
2020-05-16,DE,10,174,1306,0,3367.0,,,157.0,,
2020-05-17,DE,9,123,984,0,3478.0,,,111.0,,
2020-05-18,DE,7,199,1394,0,3545.0,,,67.0,,
2020-05-19,DE,9,168,1506,0,3760.0,,,215.0,,
2020-05-20,DE,6,157,1123,0,3965.0,,,205.0,,
2020-05-21,DE,3,192,1938,0,4130.0,,,165.0,,
2020-05-22,DE,3,143,1301,0,4296.0,,,166.0,,
2020-05-23,DE,5,161,1387,0,4454.0,,,158.0,,
2020-05-24,DE,6,119,1217,0,4598.0,,,144.0,,
2020-05-25,DE,5,156,1870,0,4693.0,,,95.0,,
2020-05-26,DE,8,101,917,0,4802.0,,,109.0,,
2020-05-27,DE,9,30,477,0,4909.0,,,107.0,,
2020-05-28,DE,6,75,1305,0,5010.0,,,101.0,,
2020-05-29,DE,4,65,667,0,5103.0,,,93.0,,
2020-05-30,DE,3,186,1610,0,5205.0,,,102.0,,
2020-05-31,DE,2,76,1266,0,5266.0,,,61.0,,
2020-06-01,DE,3,107,1669,0,5353.0,,,87.0,,
2020-06-02,DE,0,80,1535,0,5442.0,,,89.0,,
2020-06-03,DE,4,27,831,0,5493.0,,,51.0,,
2020-06-04,DE,8,34,955,0,5562.0,,,69.0,,
2020-06-05,DE,2,27,793,0,5631.0,,,69.0,,
2020-06-06,DE,0,72,834,0,5696.0,,,65.0,,
2020-06-07,DE,3,97,1265,0,5792.0,,,96.0,,
2020-06-08,DE,2,30,920,0,5791.0,,,-1.0,,
2020-06-09,DE,2,48,758,0,5888.0,,,97.0,,
2020-06-10,DE,1,36,956,0,5939.0,,,51.0,,
2020-06-11,DE,1,50,2238,0,6001.0,,,62.0,,
2020-06-12,DE,0,67,3594,0,6062.0,,,61.0,,
2020-06-13,DE,1,56,2349,0,6116.0,,,54.0,,
2020-06-14,DE,1,35,1653,0,6172.0,,,56.0,,
2020-06-15,DE,2,76,2823,0,6172.0,,,0.0,,
2020-06-16,DE,1,63,1325,0,6256.0,,,84.0,,
2020-06-17,DE,3,41,472,0,6305.0,,,49.0,,
2020-06-18,DE,0,55,2042,0,6350.0,,,45.0,,
2020-06-19,DE,2,112,1638,0,6395.0,,,45.0,,
2020-06-20,DE,0,70,1912,0,6395.0,,,0.0,,
2020-06-21,DE,0,94,2464,0,6459.0,,,64.0,,
2020-06-22,DE,0,45,1704,0,6459.0,,,0.0,,
2020-06-23,DE,0,27,786,0,6554.0,,,95.0,,
2020-06-24,DE,1,42,623,0,6598.0,,,44.0,,
2020-06-25,DE,2,91,2700,0,6646.0,,,48.0,,
2020-06-26,DE,0,37,1071,0,6661.0,,,15.0,,
2020-06-27,DE,0,74,2088,0,6665.0,,,4.0,,
2020-06-28,DE,0,135,1949,0,6665.0,,,0.0,,
2020-06-29,DE,0,150,3435,0,6665.0,,,0.0,,
2020-06-30,DE,2,98,852,0,6667.0,,,2.0,,
2020-07-01,DE,0,36,467,0,6676.0,,,9.0,,
2020-07-02,DE,1,221,3313,0,6678.0,,,2.0,,
2020-07-03,DE,2,192,3233,0,6692.0,,,14.0,,
2020-07-04,DE,0,73,2277,0,6711.0,,,19.0,,
2020-07-05,DE,0,132,3116,0,6740.0,,,29.0,,
2020-07-06,DE,0,165,3073,0,6778.0,,,38.0,,
2020-07-07,DE,2,121,1385,0,6815.0,,,37.0,,
2020-07-08,DE,1,48,301,0,6851.0,,,36.0,,
2020-07-09,DE,2,69,1102,0,6901.0,,,50.0,,
2020-07-10,DE,0,121,2382,0,6949.0,,,48.0,,
2020-07-11,DE,0,91,1316,0,7002.0,,,53.0,,
2020-07-12,DE,0,61,3233,0,7120.0,,,118.0,,
2020-07-13,DE,0,75,1879,0,7139.0,,,19.0,,
2020-07-14,DE,1,90,2147,0,7184.0,,,45.0,,
2020-07-15,DE,3,81,1707,0,7236.0,,,52.0,,
2020-07-16,DE,0,64,1418,0,7269.0,,,33.0,,
2020-07-17,DE,0,223,3517,0,7315.0,,,46.0,,
2020-07-18,DE,2,92,2055,0,7362.0,,,47.0,,
2020-07-19,DE,0,90,2148,0,7362.0,,,0.0,,
2020-07-20,DE,0,0,0,0,7362.0,,,0.0,,
2020-07-21,DE,2,227,5125,0,7362.0,,,0.0,,
2020-07-22,DE,2,46,1040,0,7859.0,,,497.0,,
2020-07-23,DE,2,132,2786,0,7893.0,,,34.0,,
2020-07-24,DE,49,278,1697,0,7936.0,,,43.0,,
2020-07-25,DE,1,-27,2623,0,7961.0,,,25.0,,
2020-07-26,DE,0,115,2956,0,7996.0,,,35.0,,
2020-07-27,DE,0,116,2950,0,8035.0,,,39.0,,
2020-07-28,DE,1,70,1494,0,8076.0,,,41.0,,
2020-07-29,DE,1,126,2267,0,8108.0,,,32.0,,
2020-07-30,DE,0,87,1760,0,8140.0,,,32.0,,
2020-07-31,DE,4,99,2085,0,8179.0,,,39.0,,
2020-08-01,DE,0,89,1760,0,8212.0,,,33.0,,
2020-08-02,DE,0,72,1943,0,8235.0,,,23.0,,
2020-08-03,DE,0,106,2642,0,8267.0,,,32.0,,
2020-08-04,DE,2,82,1567,0,8303.0,,,36.0,,
2020-08-05,DE,0,159,1233,0,8339.0,,,36.0,,
2020-08-06,DE,0,69,1934,0,8365.0,,,26.0,,
2020-08-07,DE,1,80,2001,0,8392.0,,,27.0,,
2020-08-08,DE,2,57,1053,0,8416.0,,,24.0,,
2020-08-09,DE,1,73,2152,0,8449.0,,,33.0,,
2020-08-10,DE,0,59,2494,0,8500.0,,,51.0,,
2020-08-11,DE,0,65,1463,0,8519.0,,,19.0,,
2020-08-12,DE,0,0,0,0,8519.0,,,0.0,,
2020-08-13,DE,2,268,3160,0,8587.0,,,68.0,,
2020-08-14,DE,0,373,1474,0,8613.0,,,26.0,,
2020-08-15,DE,0,56,1230,0,8649.0,,,36.0,,
2020-08-16,DE,0,55,1569,0,8671.0,,,22.0,,
2020-08-17,DE,0,85,2168,0,8713.0,,,42.0,,
2020-08-18,DE,0,57,1150,0,8749.0,,,36.0,,
2020-08-19,DE,2,50,974,0,8780.0,,,31.0,,
2020-08-20,DE,0,75,2012,0,8809.0,,,29.0,,
2020-08-21,DE,5,52,1000,0,8839.0,,,30.0,,
2020-08-22,DE,0,58,1810,0,8923.0,,,84.0,,
2020-08-23,DE,0,67,1902,0,8936.0,,,13.0,,
2020-08-24,DE,4,47,1609,0,8972.0,,,36.0,,
2020-08-25,DE,-1,20,1807,0,9010.0,,,38.0,,
2020-08-26,DE,1,24,1743,0,9050.0,,,40.0,,
2020-08-27,DE,0,-10,974,0,9101.0,,,51.0,,
2020-08-28,DE,0,107,2875,0,9156.0,,,55.0,,
2020-08-29,DE,0,266,1577,0,9271.0,,,115.0,,
2020-08-30,DE,0,-6,1783,0,9318.0,,,47.0,,
2020-08-31,DE,1,86,2102,0,9381.0,,,63.0,,
2020-09-01,DE,0,106,1468,0,9419.0,,,38.0,,
2020-09-02,DE,1,14,2093,0,9467.0,,,48.0,,
2020-09-03,DE,0,104,3914,0,9514.0,,,47.0,,
2020-09-04,DE,0,99,1995,0,9582.0,,,68.0,,
2020-09-05,DE,2,140,1850,0,9641.0,,,59.0,,
2020-09-06,DE,1,151,2000,0,9696.0,,,55.0,,
2020-09-07,DE,0,206,1613,0,9847.0,,,151.0,,
2020-09-08,DE,0,59,1309,0,9920.0,,,73.0,,
2020-09-09,DE,0,0,0,0,9920.0,,,0.0,,
2020-09-10,DE,4,158,2570,0,10027.0,,,107.0,,
2020-09-11,DE,0,0,0,0,10027.0,,,0.0,,
2020-09-12,DE,0,260,2627,0,10063.0,,,36.0,,
2020-09-13,DE,2,123,1588,0,10077.0,,,14.0,,
2020-09-14,DE,2,88,1120,0,10091.0,,,14.0,,
2020-09-15,DE,1,200,1455,0,10165.0,,,74.0,,
2020-09-16,DE,1,97,1649,0,10189.0,,,24.0,,
2020-09-17,DE,0,84,1179,0,10193.0,,,4.0,,
2020-09-18,DE,1,48,1422,0,10201.0,,,8.0,,
2020-09-19,DE,1,83,990,0,10257.0,,,56.0,,
2020-09-20,DE,0,117,1593,0,10299.0,,,42.0,,
2020-09-21,DE,6,101,1691,0,10376.0,,,77.0,,
2020-09-22,DE,1,94,1530,0,10411.0,,,35.0,,
2020-09-23,DE,1,69,1138,0,10443.0,,,32.0,,
2020-09-24,DE,1,117,1755,0,10487.0,,,44.0,,
2020-09-25,DE,1,138,1320,0,10517.0,,,30.0,,
2020-09-26,DE,2,71,954,0,10541.0,,,24.0,,
2020-09-27,DE,0,104,1521,0,10557.0,,,16.0,,
2020-09-28,DE,1,129,1662,0,10577.0,,,20.0,,
2020-09-29,DE,1,142,1531,0,10599.0,,,22.0,,
2020-09-30,DE,1,82,992,0,10622.0,,,23.0,,
2020-10-01,DE,0,174,1481,0,10648.0,,,26.0,,
2020-10-02,DE,6,150,1916,0,10678.0,,,30.0,,
2020-10-03,DE,3,188,1987,0,10748.0,,,70.0,,
2020-10-04,DE,0,118,1513,0,10806.0,,,58.0,,
2020-10-05,DE,0,120,1626,0,10880.0,,,74.0,,
2020-10-06,DE,1,103,1575,0,10990.0,,,110.0,,
2020-10-07,DE,3,84,1576,0,11071.0,,,81.0,,
2020-10-08,DE,2,132,2197,0,11146.0,,,75.0,,
2020-10-09,DE,0,145,2720,0,11236.0,,,90.0,,
2020-10-10,DE,2,171,3107,0,11338.0,,,102.0,,
2020-10-11,DE,1,132,2793,0,11430.0,,,92.0,,
2020-10-12,DE,2,159,3552,0,11493.0,,,63.0,,
2020-10-13,DE,3,105,1366,0,11588.0,,,95.0,,
2020-10-14,DE,1,71,1000,0,11665.0,,,77.0,,
2020-10-15,DE,1,95,1715,0,11724.0,,,59.0,,
2020-10-16,DE,1,164,2345,0,11818.0,,,94.0,,
2020-10-17,DE,2,218,3109,0,11928.0,,,110.0,,
2020-10-18,DE,1,151,2676,0,12018.0,,,90.0,,
2020-10-19,DE,1,103,1619,0,12113.0,,,95.0,,
2020-10-20,DE,2,129,1579,0,12245.0,,,132.0,,
2020-10-21,DE,2,50,704,0,12335.0,,,90.0,,
2020-10-22,DE,0,153,1426,0,12410.0,,,75.0,,
2020-10-23,DE,8,159,1894,0,12493.0,,,83.0,,
2020-10-24,DE,2,160,2004,0,12610.0,,,117.0,,
2020-10-25,DE,1,114,1951,0,12643.0,,,33.0,,
2020-10-26,DE,4,207,2523,0,12732.0,,,89.0,,
2020-10-27,DE,1,81,989,0,12846.0,,,114.0,,
2020-10-28,DE,2,143,1655,0,12934.0,,,88.0,,
2020-10-29,DE,1,161,1323,0,13008.0,,,74.0,,
2020-10-30,DE,15,198,1906,0,13074.0,,,66.0,,
2020-10-31,DE,4,200,2001,0,13188.0,,,114.0,,
2020-11-01,DE,2,175,1445,0,13291.0,,,103.0,,
2020-11-02,DE,0,185,2137,0,13375.0,,,84.0,,
2020-11-03,DE,2,115,882,0,13497.0,,,122.0,,
2020-11-04,DE,0,108,889,0,13598.0,,,101.0,,
2020-11-05,DE,4,219,1503,0,13685.0,,,87.0,,
2020-11-06,DE,0,282,2213,0,13766.0,,,81.0,,
2020-11-07,DE,0,223,1827,0,13888.0,,,122.0,,
2020-11-08,DE,2,345,2003,0,14019.0,,,131.0,,
2020-11-09,DE,1,305,1996,0,14158.0,,,139.0,,
2020-11-10,DE,3,204,1347,0,14276.0,,,118.0,,
2020-11-11,DE,2,230,1264,0,14380.0,,,104.0,,
2020-11-12,DE,8,204,1405,0,14487.0,,,107.0,,
2020-11-13,DE,2,470,2519,0,14571.0,,,84.0,,
2020-11-14,DE,2,379,1762,0,14727.0,,,156.0,,
2020-11-15,DE,0,408,2043,0,14867.0,,,140.0,,
2020-01-29,FL,0,0,0,0,,,,,,
2020-01-30,FL,0,0,0,0,,,,,,
2020-01-31,FL,0,0,0,0,,,,,,
2020-02-01,FL,0,0,0,0,,,,,,
2020-02-02,FL,0,0,0,0,,,,,,
2020-02-03,FL,0,0,0,0,,,,,,
2020-02-04,FL,0,0,0,0,,,,,,
2020-02-05,FL,0,0,0,0,,,,,,
2020-02-06,FL,0,0,0,0,,,,,,
2020-02-07,FL,0,0,0,0,,,,,,
2020-02-08,FL,0,0,0,0,,,,,,
2020-02-09,FL,0,0,0,0,,,,,,
2020-02-10,FL,0,0,0,0,,,,,,
2020-02-11,FL,0,0,0,0,,,,,,
2020-02-12,FL,0,0,0,0,,,,,,
2020-02-13,FL,0,0,0,0,,,,,,
2020-02-14,FL,0,0,0,0,,,,,,
2020-02-15,FL,0,0,0,0,,,,,,
2020-02-16,FL,0,0,0,0,,,,,,
2020-02-17,FL,0,0,0,0,,,,,,
2020-02-18,FL,0,0,0,0,,,,,,
2020-02-19,FL,0,0,0,0,,,,,,
2020-02-20,FL,0,0,0,0,,,,,,
2020-02-21,FL,0,0,0,0,,,,,,
2020-02-22,FL,0,0,0,0,,,,,,
2020-02-23,FL,0,0,0,0,,,,,,
2020-02-24,FL,0,0,0,0,,,,,,
2020-02-25,FL,0,0,0,0,,,,,,
2020-02-26,FL,0,0,0,0,,,,,,
2020-02-27,FL,0,0,0,0,,,,,,
2020-02-28,FL,0,0,0,0,,,,,,
2020-02-29,FL,0,0,0,0,,,,,,
2020-03-01,FL,0,0,0,0,,,,,,
2020-03-02,FL,0,0,0,0,,,,,,
2020-03-03,FL,0,2,0,0,,,,,,
2020-03-04,FL,0,1,24,0,,,,,,
2020-03-05,FL,0,4,7,0,,,,,,
2020-03-06,FL,0,1,24,0,,,,,,
2020-03-07,FL,0,0,45,0,,,,,,
2020-03-08,FL,0,4,18,0,,,,,,
2020-03-09,FL,0,1,22,0,,,,,,
2020-03-10,FL,0,5,82,0,,,,,,
2020-03-11,FL,2,2,79,0,,,,,,
2020-03-12,FL,0,6,0,0,,,,,,
2020-03-13,FL,0,5,177,0,,,,,,
2020-03-14,FL,1,20,0,0,,,,,,
2020-03-15,FL,1,40,200,0,,,,,,
2020-03-16,FL,0,31,6,0,,,,,,
2020-03-17,FL,2,27,256,0,,,,,,
2020-03-18,FL,1,62,285,0,,,,,,
2020-03-19,FL,1,99,308,0,,,,,,
2020-03-20,FL,2,76,337,0,,,,,,
2020-03-21,FL,2,142,4709,158,,,,,,
2020-03-22,FL,1,203,1411,27,,,,,,
2020-03-23,FL,1,298,3073,32,,,,,,
2020-03-24,FL,4,176,2064,42,,,,,,
2020-03-25,FL,4,283,2247,57,,,,,,
2020-03-26,FL,6,497,8367,90,,,,,,
2020-03-27,FL,6,535,4445,50,,,,,,
2020-03-28,FL,20,659,7180,70,,,,,,
2020-03-29,FL,2,705,3704,68,,,,,,
2020-03-30,FL,7,876,9155,58,,,,,,
2020-03-31,FL,14,852,6060,171,,,,,,
2020-04-01,FL,10,904,5244,126,,,,,,
2020-04-02,FL,41,1032,9757,174,,,,,,
2020-04-03,FL,35,1268,12851,164,,,,,,
2020-04-04,FL,28,1281,8819,175,,,,,,
2020-04-05,FL,27,1148,10297,110,,,,,,
2020-04-06,FL,18,763,8697,110,,,,,,
2020-04-07,FL,60,1159,13465,317,,,,,,
2020-04-08,FL,13,1006,4264,63,,,,,,
2020-04-09,FL,45,1046,8506,206,,,,,,
2020-04-10,FL,36,1033,9114,219,,,,,,
2020-04-11,FL,48,1088,9140,174,,,,,,
2020-04-12,FL,27,1064,8959,111,,,,,,
2020-04-13,FL,18,809,12208,61,,,,,,
2020-04-14,FL,54,922,6207,227,,,,,,
2020-04-15,FL,72,592,9185,284,,,,,,
2020-04-16,FL,37,897,5353,116,,,,,,
2020-04-17,FL,53,1199,14367,205,,,,,,
2020-04-18,FL,55,1083,10540,177,,,,,,
2020-04-19,FL,27,741,8825,88,,,,,,
2020-04-20,FL,25,713,9482,80,,,,,,
2020-04-21,FL,50,746,9999,225,,,,,,
2020-04-22,FL,54,859,10754,234,,,,,,
2020-04-23,FL,69,697,7558,224,,,,,,
2020-04-24,FL,52,1214,18909,195,,,,,,
2020-04-25,FL,44,734,15475,157,,,,,,
2020-04-26,FL,19,795,10825,110,,,,,,
2020-04-27,FL,7,519,11240,56,,,,,,
2020-04-28,FL,53,748,9704,55,,,,,,
2020-04-29,FL,86,343,6266,358,,,,,,
2020-04-30,FL,50,514,8420,171,,,,,,
2020-05-01,FL,24,977,19256,0,,,,,,
2020-05-02,FL,74,703,12578,150,,,,,,
2020-05-03,FL,15,632,11562,299,,,,,,
2020-05-04,FL,20,768,15262,85,,,,,,
2020-05-05,FL,113,574,20879,217,,,,,,
2020-05-06,FL,69,581,13797,230,,,,,,
2020-05-07,FL,62,625,12073,214,,,,,,
2020-05-08,FL,71,344,20020,167,,,,,,
2020-05-09,FL,47,765,13588,168,,,,,,
2020-05-10,FL,6,681,10622,79,,,,,,
2020-05-11,FL,14,383,21723,54,,,,,,
2020-05-12,FL,44,606,17606,196,,,,,,
2020-05-13,FL,49,799,14680,181,,,,,,
2020-05-14,FL,50,792,13266,158,,,,,,
2020-05-15,FL,43,786,0,0,,,,,,
2020-05-16,FL,49,480,19609,400,,,,,,
2020-05-17,FL,9,1136,20968,85,,,,,,
2020-05-18,FL,24,654,23766,75,,,,,,
2020-05-19,FL,56,612,38941,191,,,,,,
2020-05-20,FL,44,475,54966,190,,,,,,
2020-05-21,FL,49,1190,41377,266,,,,,,
2020-05-22,FL,46,725,20791,172,,,,,,
2020-05-23,FL,44,733,20265,195,,,,,,
2020-05-24,FL,4,545,14058,71,,,,,,
2020-05-25,FL,15,980,36121,43,,,,,,
2020-05-26,FL,7,503,14480,59,,,,,,
2020-05-27,FL,62,475,9968,159,,,,,,
2020-05-28,FL,46,614,17394,157,,,,,,
2020-05-29,FL,49,1221,30411,187,,,,,,
2020-05-30,FL,35,752,10802,132,,,,,,
2020-05-31,FL,4,870,25642,78,,,,,,
2020-06-01,FL,9,700,18384,41,,,,,,
2020-06-02,FL,70,602,8735,184,,,,,,
2020-06-03,FL,37,1209,29844,118,,,,,,
2020-06-04,FL,41,1265,24711,127,,,,,,
2020-06-05,FL,54,1019,26592,143,,,,,,
2020-06-06,FL,28,1244,37975,97,,,,,,
2020-06-07,FL,13,1392,40793,52,,,,,,
2020-06-08,FL,12,1029,17426,67,,,,,,
2020-06-09,FL,53,1158,22659,178,,,,,,
2020-06-10,FL,38,1242,19347,161,,,,,,
2020-06-11,FL,49,1669,26027,229,,,,,,
2020-06-12,FL,29,1634,27249,136,,,,,,
2020-06-13,FL,49,2476,31933,169,,,,,,
2020-06-14,FL,6,2133,36586,69,,,,,,
2020-06-15,FL,8,1760,19411,74,,,,,,
2020-06-16,FL,55,2691,27342,191,,,,,,
2020-06-17,FL,25,2427,22840,184,,,,,,
2020-06-18,FL,44,2694,22346,189,,,,,,
2020-06-19,FL,43,3313,17737,200,,,,,,
2020-06-20,FL,40,4002,24352,165,,,,,,
2020-06-21,FL,17,4617,34530,98,,,,,,
2020-06-22,FL,12,2751,15265,82,,,,,,
2020-06-23,FL,67,3798,19979,207,,,,,,
2020-06-24,FL,44,5471,22079,251,,,,,,
2020-06-25,FL,46,4991,47298,203,,,,,,
2020-06-26,FL,41,8814,39299,213,,,,,,
2020-06-27,FL,25,9534,51055,151,,,,,,
2020-06-28,FL,29,8354,43842,108,,,,,,
2020-06-29,FL,28,5363,25580,111,,,,,,
